ID_COMM;PARTITA_IVA_O_CF;BENEFICIARIO;COD_DIREZIONE;DIREZIONE_SERVIZIO_RESP_PROC;IMPORTO;DOCUMENTO;TIPO_ATTO_IMPEGNO;NUMERO_ATTO_IMPEGNO;ANNO_COMMISSIONE;ANNO_PAGAMENTO;DIFFERENZA_PAGAMENTO_COMMISSIONE
12976;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;82683;FATTURA;DD;008954;2012;2013;1
12977;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;12234;FATTURA;DD;008954;2012;2013;1
12978;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;2287;FATTURA;DD;008954;2012;2013;1
12979;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;31261;FATTURA;DD;008954;2012;2013;1
12980;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;40329;FATTURA;DD;000393;2013;2013;0
12981;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;4677;FATTURA;DD;000393;2013;2013;0
12982;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;49111;FATTURA;DD;000393;2013;2013;0
12983;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;9883;FATTURA;DD;008954;2012;2013;1
12984;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;13994;FATTURA;DD;010401;2012;2013;1
12985;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;2291;FATTURA;DD;010401;2012;2013;1
12986;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;23173;FATTURA;DD;010401;2012;2013;1
12987;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;116490;FATTURA;DD;008954;2012;2013;1
12988;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;67298;FATTURA;DD;008954;2012;2013;1
12989;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;10756;FATTURA;DD;008954;2012;2013;1
12990;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;77539;FATTURA;DD;008954;2012;2013;1
12991;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;126034;FATTURA;DD;008954;2012;2013;1
12992;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;12508;FATTURA;DD;008954;2012;2013;1
12993;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;163087;FATTURA;DD;008954;2012;2013;1
12994;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;15181;FATTURA;DD;008954;2012;2013;1
12995;08746440018;ELIOR RISTORAZIONE SPA;40;SERV SUPPORTO SCUOLA;101401;FATTURA;DD;008954;2012;2013;1
12996;90150230275;ELISAN;10;DIR.SERV.SOCIALI;200;FATTURA;DD;015143;2012;2013;1
12997;01706350483;ELMAS S.R.L.;11;DIR.SERVIZI TECNICI;7653;FATTURA;DD;007371;2011;2013;2
12998;01706350483;ELMAS S.R.L.;11;DIR.SERVIZI TECNICI;3610;FATTURA;DD;007371;2011;2013;2
12999;01706350483;ELMAS S.R.L.;11;DIR.SERVIZI TECNICI;14994;FATTURA;DD;007371;2011;2013;2
13000;01706350483;ELMAS S.R.L.;11;DIR.SERVIZI TECNICI;163;FATTURA;DD;007371;2011;2013;2
13001;07603210159;ELSINOR SOC. COOP. A R.L.;10;DIR.SERV.SOCIALI;847;FATTURA;DD;011441;2011;2013;2
13002;07603210159;ELSINOR SOC. COOP. A R.L.;10;DIR.SERV.SOCIALI;847;FATTURA;DD;011784;2012;2013;1
13003;00917650962;ELTRAFF S.R.L.;5;DIR.CORPO POLIZ.MUN.;34999;FATTURA;DD;015682;2012;2013;1
13004;00917650962;ELTRAFF S.R.L.;5;DIR.CORPO POLIZ.MUN.;687;FATTURA;DD;010567;2011;2013;2
13005;07169270019;EMK S.R.L.;12;DIR.SIST.INFORMATIVI;1561;FATTURA;DD;010105;2011;2013;2
13006;07169270019;EMK S.R.L.;12;DIR.SIST.INFORMATIVI;2602;FATTURA;DD;004121;2012;2013;1
13007;04577140488;EMME&EMME INFORMATICA S.R.L.;12;DIR.SIST.INFORMATIVI;1452;FATTURA;DD;002153;2010;2013;3
13008;04577140488;EMME&EMME INFORMATICA S.R.L.;12;DIR.SIST.INFORMATIVI;726;FATTURA;DD;002153;2010;2013;3
13009;05214940487;EMMECI SAS LO SCARABOCCHIO GIALLO DI CONTICINI NADA;40;SERV SUPPORTO SCUOLA;83;FATTURA;DD;011297;2012;2013;1
13010;01223680529;EMPORIO MUSICALE SENESEDI MAZZUOLI ALESSANDRO & C.;43;SERV.BIBL.ARCH.EVENT;1200;FATTURA;DD;009928;2012;2013;1
13011;06655971007;ENEL ENERGIA;49;SERV.GEST.E MANUTENZ.;6441;FATTURA;DD;004810;2013;2013;0
13012;06655971007;ENEL ENERGIA;49;SERV.GEST.E MANUTENZ.;24;FATTURA;DD;008137;2012;2013;1
13013;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;2332;FATTURA;DD;001763;2013;2013;0
13014;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;481;FATTURA;DD;001763;2013;2013;0
13015;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;74;FATTURA;DD;001763;2013;2013;0
13016;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;274;FATTURA;DD;001380;2013;2013;0
13017;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;355;FATTURA;DD;001380;2013;2013;0
13018;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;200;FATTURA;DD;001380;2013;2013;0
13019;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;255;FATTURA;DD;001380;2013;2013;0
13020;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;292;FATTURA;DD;001380;2013;2013;0
13021;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;857;FATTURA;DD;001380;2013;2013;0
13022;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;184;FATTURA;DD;001380;2013;2013;0
13023;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;255;FATTURA;DD;001380;2013;2013;0
13024;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;247;FATTURA;DD;001380;2013;2013;0
13025;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;435;FATTURA;DD;001380;2013;2013;0
13026;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;158;FATTURA;DD;001380;2013;2013;0
13027;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;612;FATTURA;DD;001380;2013;2013;0
13028;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;76;FATTURA;DD;001763;2013;2013;0
13029;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;76;FATTURA;DD;001763;2013;2013;0
13030;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;76;FATTURA;DD;001763;2013;2013;0
13031;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;168;FATTURA;DD;001763;2013;2013;0
13032;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;85;FATTURA;DD;001763;2013;2013;0
13033;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;177;FATTURA;DD;001763;2013;2013;0
13034;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;127;FATTURA;DD;001763;2013;2013;0
13035;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;24;FATTURA;DD;001380;2013;2013;0
13036;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;247;FATTURA;DD;001380;2013;2013;0
13037;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;64;FATTURA;DD;006230;2012;2013;1
13038;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;267;FATTURA;DD;006230;2012;2013;1
13039;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;195;FATTURA;DD;006230;2012;2013;1
13040;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;31;FATTURA;DD;006230;2012;2013;1
13041;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;60;FATTURA;DD;001763;2013;2013;0
13042;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;36;FATTURA;DD;001763;2013;2013;0
13043;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;65;FATTURA;DD;001763;2013;2013;0
13044;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;74;FATTURA;DD;001763;2013;2013;0
13045;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;59;FATTURA;DD;001763;2013;2013;0
13046;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;31;FATTURA;DD;001763;2013;2013;0
13047;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;67;FATTURA;DD;001763;2013;2013;0
13048;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;83;FATTURA;DD;001763;2013;2013;0
13049;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;698;FATTURA;DD;001763;2013;2013;0
13050;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;1229;FATTURA;DD;001763;2013;2013;0
13051;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;22;FATTURA;DD;001763;2013;2013;0
13052;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;23;FATTURA;DD;001763;2013;2013;0
13053;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;182;FATTURA;DD;001763;2013;2013;0
13054;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;84;FATTURA;DD;001763;2013;2013;0
13055;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;21;FATTURA;DD;001763;2013;2013;0
13056;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;53;FATTURA;DD;001763;2013;2013;0
13057;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;139;FATTURA;DD;001763;2013;2013;0
13058;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;147;FATTURA;DD;001763;2013;2013;0
13059;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;157;FATTURA;DD;001763;2013;2013;0
13060;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;115;FATTURA;DD;001763;2013;2013;0
13061;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;89;FATTURA;DD;001380;2013;2013;0
13062;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;2985;FATTURA;DD;001763;2013;2013;0
13063;09633951000;ENEL SERVIZIO ELETTRICO SPA;49;SERV.GEST.E MANUTENZ.;516;FATTURA;DD;001380;2013;2013;0
13064;02322600541;ENEL SOLE;49;SERV.GEST.E MANUTENZ.;203;FATTURA;DD;002021;2013;2013;0
13065;02322600541;ENEL SOLE;49;SERV.GEST.E MANUTENZ.;132;FATTURA;DD;000794;2012;2013;1
13066;02322600541;ENEL SOLE;49;SERV.GEST.E MANUTENZ.;112;FATTURA;DD;002021;2013;2013;0
13067;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-56;NOTA DI CREDITO;DD;000454;2013;2013;0
13068;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-0;NOTA DI CREDITO;DD;000454;2013;2013;0
13069;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;55;FATTURA;DD;000454;2013;2013;0
13070;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;33;FATTURA;DD;000454;2013;2013;0
13071;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-1;NOTA DI CREDITO;DD;000454;2013;2013;0
13072;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-1;NOTA DI CREDITO;DD;000454;2013;2013;0
13073;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;33;FATTURA;DD;000454;2013;2013;0
13074;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-0;NOTA DI CREDITO;DD;000454;2013;2013;0
13075;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-0;NOTA DI CREDITO;DD;000454;2013;2013;0
13076;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-0;NOTA DI CREDITO;DD;000454;2013;2013;0
13077;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-0;NOTA DI CREDITO;DD;000454;2013;2013;0
13078;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-0;NOTA DI CREDITO;DD;000454;2013;2013;0
13079;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-0;NOTA DI CREDITO;DD;000454;2013;2013;0
13080;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-0;NOTA DI CREDITO;DD;000454;2013;2013;0
13081;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-0;NOTA DI CREDITO;DD;000454;2013;2013;0
13082;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-0;NOTA DI CREDITO;DD;000454;2013;2013;0
13083;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-2;NOTA DI CREDITO;DD;000454;2013;2013;0
13084;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-0;NOTA DI CREDITO;DD;000454;2013;2013;0
13085;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;65;FATTURA;DD;000454;2013;2013;0
13086;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;65;FATTURA;DD;000454;2013;2013;0
13087;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;62;FATTURA;DD;000454;2013;2013;0
13088;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-0;NOTA DI CREDITO;DD;000454;2013;2013;0
13089;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-0;NOTA DI CREDITO;DD;000454;2013;2013;0
13090;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-7;NOTA DI CREDITO;DD;000454;2013;2013;0
13091;08600990017;ENERGRID;49;SERV.GEST.E MANUTENZ.;-0;NOTA DI CREDITO;DD;000454;2013;2013;0
13092;03692370483;ENGINEERING COSTRUZIONIGRUPPO EMPOLI LUCE;69;SUP.TECN.QUART.E IMP.SPOR;17029;FATTURA;DD;009643;2012;2013;1
13093;03692370483;ENGINEERING COSTRUZIONIGRUPPO EMPOLI LUCE;69;SUP.TECN.QUART.E IMP.SPOR;9053;FATTURA;DD;006354;2011;2013;2
13094;03692370483;ENGINEERING COSTRUZIONIGRUPPO EMPOLI LUCE;69;SUP.TECN.QUART.E IMP.SPOR;44770;FATTURA;DD;006354;2011;2013;2
13095;03692370483;ENGINEERING COSTRUZIONIGRUPPO EMPOLI LUCE;69;SUP.TECN.QUART.E IMP.SPOR;27225;FATTURA;DD;006354;2011;2013;2
13096;03692370483;ENGINEERING COSTRUZIONIGRUPPO EMPOLI LUCE;49;SERV.GEST.E MANUTENZ.;813;FATTURA;DD;005142;2011;2013;2
13097;03692370483;ENGINEERING COSTRUZIONIGRUPPO EMPOLI LUCE;49;SERV.GEST.E MANUTENZ.;130;FATTURA;DD;006586;2012;2013;1
13098;03692370483;ENGINEERING COSTRUZIONIGRUPPO EMPOLI LUCE;49;SERV.GEST.E MANUTENZ.;31102;FATTURA;DD;005142;2011;2013;2
13099;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;456;FATTURA;DD;009686;2012;2013;1
13100;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;10063;FATTURA;DD;015504;2012;2013;1
13101;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;6369;FATTURA;DD;011612;2012;2013;1
13102;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;5006;FATTURA;DD;011612;2012;2013;1
13103;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;3336;FATTURA;DD;011612;2012;2013;1
13104;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;4498;FATTURA;DD;011612;2012;2013;1
13105;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;1536;FATTURA;DD;011612;2012;2013;1
13106;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;11255;FATTURA;DD;011612;2012;2013;1
13107;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;10578;FATTURA;DD;002392;2013;2013;0
13108;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;21742;FATTURA;DD;001666;2013;2013;0
13109;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;10427;FATTURA;DD;012149;2012;2013;1
13110;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;2474;FATTURA;DD;012149;2012;2013;1
13111;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;11325;FATTURA;DD;001666;2013;2013;0
13112;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;4298;FATTURA;DD;002392;2013;2013;0
13113;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;21953;FATTURA;DD;002392;2013;2013;0
13114;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;11072;FATTURA;DD;002392;2013;2013;0
13115;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;9676;FATTURA;DD;002392;2013;2013;0
13116;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;11099;FATTURA;DD;001666;2013;2013;0
13117;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;5833;FATTURA;DD;001666;2013;2013;0
13118;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;3203;FATTURA;DD;009686;2012;2013;1
13119;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;12757;FATTURA;DD;012149;2012;2013;1
13120;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;10340;FATTURA;DD;012149;2012;2013;1
13121;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;49;SERV.GEST.E MANUTENZ.;9258;FATTURA;DD;001470;2013;2013;0
13122;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;49;SERV.GEST.E MANUTENZ.;5742;FATTURA;DD;001470;2013;2013;0
13123;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;49;SERV.GEST.E MANUTENZ.;5742;FATTURA;DD;001470;2013;2013;0
13124;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;49;SERV.GEST.E MANUTENZ.;5742;FATTURA;DD;001470;2013;2013;0
13125;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;49;SERV.GEST.E MANUTENZ.;5728;FATTURA;DD;001470;2013;2013;0
13126;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;49;SERV.GEST.E MANUTENZ.;9036;FATTURA;DD;001470;2013;2013;0
13127;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;49;SERV.GEST.E MANUTENZ.;14;FATTURA;DD;009893;2012;2013;1
13128;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;49;SERV.GEST.E MANUTENZ.;2896;FATTURA;DD;015264;2012;2013;1
13129;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;49;SERV.GEST.E MANUTENZ.;37;FATTURA;DD;015264;2012;2013;1
13130;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;49;SERV.GEST.E MANUTENZ.;44;FATTURA;DD;015264;2012;2013;1
13131;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;11087;FATTURA;DD;012149;2012;2013;1
13132;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;28172;FATTURA;DD;012149;2012;2013;1
13133;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;49;SERV.GEST.E MANUTENZ.;14;FATTURA;DD;015264;2012;2013;1
13134;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;4771;FATTURA;DD;012149;2012;2013;1
13135;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;49;SERV.GEST.E MANUTENZ.;149687;FATTURA;DD;005084;2012;2013;1
13136;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;49;SERV.GEST.E MANUTENZ.;1;FATTURA;DD;015264;2012;2013;1
13137;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;49;SERV.GEST.E MANUTENZ.;76;FATTURA;DD;015264;2012;2013;1
13138;00905811006;ENI S.p.A.DIVISIONE REFENING & MARKETING;44;SERV.CENTR.ACQUISTI;9972;FATTURA;DD;012149;2012;2013;1
13139;02058970480;ENOTECA BONATTI - S.R.L;44;SERV.CENTR.ACQUISTI;213;FATTURA;DD;007419;2010;2013;3
13140;02058970480;ENOTECA BONATTI - S.R.L;44;SERV.CENTR.ACQUISTI;27;FATTURA;DD;003639;2011;2013;2
13141;02058970480;ENOTECA BONATTI - S.R.L;44;SERV.CENTR.ACQUISTI;652;FATTURA;DD;004353;2012;2013;1
13142;02058970480;ENOTECA BONATTI - S.R.L;44;SERV.CENTR.ACQUISTI;366;FATTURA;DD;004353;2012;2013;1
13143;02058970480;ENOTECA BONATTI - S.R.L;44;SERV.CENTR.ACQUISTI;796;FATTURA;DD;003639;2011;2013;2
13144;05278410823;ENVIRA srl;15;DIREZ.AMBIENTE;3630;FATTURA;DD;011053;2012;2013;1
13145;06149620483;EPAK SRL;44;SERV.CENTR.ACQUISTI;222;FATTURA;DD;005042;2012;2013;1
13146;06149620483;EPAK SRL;44;SERV.CENTR.ACQUISTI;1100;FATTURA;DD;005040;2012;2013;1
13147;06149620483;EPAK SRL;44;SERV.CENTR.ACQUISTI;1888;FATTURA;DD;015563;2012;2013;1
13148;06149620483;EPAK SRL;40;SERV SUPPORTO SCUOLA;42;FATTURA;DD;003851;2013;2013;0
13149;06149620483;EPAK SRL;40;SERV SUPPORTO SCUOLA;-7;NOTA DI CREDITO;DD;003851;2013;2013;0
13150;06149620483;EPAK SRL;44;SERV.CENTR.ACQUISTI;1670;FATTURA;DD;012111;2012;2013;1
13151;06149620483;EPAK SRL;44;SERV.CENTR.ACQUISTI;2783;FATTURA;DD;015067;2012;2013;1
13152;06149620483;EPAK SRL;44;SERV.CENTR.ACQUISTI;3194;FATTURA;DD;009762;2012;2013;1
13153;06149620483;EPAK SRL;44;SERV.CENTR.ACQUISTI;242;FATTURA;DD;001605;2013;2013;0
13154;06149620483;EPAK SRL;44;SERV.CENTR.ACQUISTI;208;FATTURA;DD;001605;2013;2013;0
13155;03827400486;EREDI SABINI S.R.L.;11;DIR.SERVIZI TECNICI;290;FATTURA;DD;000170;2013;2013;0
13156;03827400486;EREDI SABINI S.R.L.;11;DIR.SERVIZI TECNICI;54087;FATTURA;DD;000170;2013;2013;0
13157;03827400486;EREDI SABINI S.R.L.;49;SERV.GEST.E MANUTENZ.;12100;FATTURA;DD;008654;2012;2013;1
13158;04503210488;ERG TRE ES SNC;44;SERV.CENTR.ACQUISTI;217;FATTURA;DD;010269;2012;2013;1
13159;04503210488;ERG TRE ES SNC;44;SERV.CENTR.ACQUISTI;249;FATTURA;DD;012076;2011;2013;2
13160;04503210488;ERG TRE ES SNC;44;SERV.CENTR.ACQUISTI;431;FATTURA;DD;011457;2012;2013;1
13161;04503210488;ERG TRE ES SNC;44;SERV.CENTR.ACQUISTI;467;FATTURA;DD;011457;2012;2013;1
13162;04503210488;ERG TRE ES SNC;44;SERV.CENTR.ACQUISTI;380;FATTURA;DD;011457;2012;2013;1
13163;04503210488;ERG TRE ES SNC;44;SERV.CENTR.ACQUISTI;485;FATTURA;DD;011457;2012;2013;1
13164;04503210488;ERG TRE ES SNC;44;SERV.CENTR.ACQUISTI;482;FATTURA;DD;011457;2012;2013;1
13165;-;ERGO PIANI IN ATI CON SOS CASA;11;DIR.SERVIZI TECNICI;31244;FATTURA;DD;004758;2012;2013;1
13166;01546110485;ERGO PIANI S.R.L.;11;DIR.SERVIZI TECNICI;38325;FATTURA;DD;008068;2010;2013;3
13167;01546110485;ERGO PIANI S.R.L.;11;DIR.SERVIZI TECNICI;10691;FATTURA;DD;006557;2011;2013;2
13168;01546110485;ERGO PIANI S.R.L.;29;S.BELLE ARTI E FAB.PAL.V.;47571;FATTURA;DD;000903;2012;2013;1
13169;01546110485;ERGO PIANI S.R.L.;29;S.BELLE ARTI E FAB.PAL.V.;2253;FATTURA;DD;000903;2012;2013;1
13170;01546110485;ERGO PIANI S.R.L.;29;S.BELLE ARTI E FAB.PAL.V.;20194;FATTURA;DD;000903;2012;2013;1
13171;01546110485;ERGO PIANI S.R.L.;11;DIR.SERVIZI TECNICI;5996;FATTURA;DD;010894;2012;2013;1
13172;01546110485;ERGO PIANI S.R.L.;11;DIR.SERVIZI TECNICI;3987;FATTURA;DD;010894;2012;2013;1
13173;01546110485;ERGO PIANI S.R.L.;29;S.BELLE ARTI E FAB.PAL.V.;12052;FATTURA;DD;009548;2012;2013;1
